rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,comparisonMode,windowBits,slideBits,runLayer,experimentId,candidateId,targetFerLevel,boundaryBER,nonBoundaryBER,relativeFerIncreaseVsBlock,maxDecisionDelaySymbols,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,lostBits,duplicateBits,outputLength,finalFlushPass,stopReason
R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,CONTINUOUS_TRUNCATED_D84,84,1000,142772,1000,0.4759066666666666,1.0,0.4741198708671783,0.4776940794819065,0.9961732415144448,1.0,27680,936,16128,1536,17664,18732000,39168000,110,97.2333333333333,111,407,383.1180999999999,401.7,482.2,820.2999999999998,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,-4.0,-4.0,-2.6646109162978253,0.7352941176470588,1.2559432157547905,CONTINUOUS_TRUNCATED_D112,112,1000,142472,1000,0.4749066666666666,1.0,0.4731200598908689,0.4766939160676134,0.9961732415144448,1.0,16758,808,21504,1536,23040,21840000,39168000,148,123.15,148,407,394.82400000000047,411.1,504.9,798.1,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,BLOCK_FULL_TRACEBACK,306,1000,123396,1000,0.41132,1.0,0.4095603180945539,0.4130819529468204,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,406,207.0,386,407,322.7213,348.1,397.0,622.6,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,CONTINUOUS_TRUNCATED_D84,84,1000,123248,1000,0.4108266666666666,1.0,0.4090673101300791,0.4125883068785981,0.9961732415144448,1.0,25792,941,16128,1536,17664,18732000,39168000,110,97.2333333333333,111,407,378.8642000000005,402.0,474.2,641.0,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,-2.0,-2.0,-0.6646109162978253,0.7352941176470588,0.7924465962305566,CONTINUOUS_TRUNCATED_D112,112,1000,123333,1000,0.4111099999999999,1.0,0.4093504563727389,0.4128718200466089,0.9961732415144448,1.0,15469,782,21504,1536,23040,21840000,39168000,148,123.15,148,407,389.78070000000014,410.6,479.9,923.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,BLOCK_FULL_TRACEBACK,306,1000,48281,934,0.1609366666666666,0.934,0.1596260501457112,0.1622559663953188,0.916890724094024,0.9477876495405142,0,0,58752,1536,60288,306000,39168000,406,207.0,386,407,332.20699999999977,353.1,416.0,1013.4,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,CONTINUOUS_TRUNCATED_D84,84,1000,49453,951,0.1648433333333333,0.951,0.163519904532421,0.1661753452945626,0.9358092984933896,0.9627389653526393,11414,659,16128,1536,17664,18732000,39168000,110,97.2333333333333,111,407,384.4237999999998,405.9,476.9,819.7999999999998,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,0.0,0.0,1.335389083702175,0.7352941176470588,0.5,CONTINUOUS_TRUNCATED_D112,112,1000,48588,943,0.1619599999999999,0.943,0.1606460010892069,0.1632826559115396,0.926862932340514,0.955746559641284,5795,432,21504,1536,23040,21840000,39168000,148,123.15,148,407,398.4378999999998,417.2,493.5,769.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,BLOCK_FULL_TRACEBACK,306,2793,2328,200,0.0027783745076978,0.0716075904045828,0.0026679262675615,0.0028933818781413,0.0626222549916256,0.0817697188712676,0,0,58752,1536,60288,854658,109396224,406,207.0,386,407,332.1439312567132,357.0,420.2,1486.8,5.0,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,CONTINUOUS_TRUNCATED_D84,84,2793,2431,223,0.0029013008712256,0.0798424633011099,0.0027883933998699,0.0030187663457508,0.0703577024439778,0.0904813960333354,213,37,16128,1536,17664,52318476,109396224,110,97.2333333333333,111,407,389.91611170784194,414.4,484.8,1115.6,5.0,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,2.0,2.0,3.3353890837021747,0.7352941176470588,0.3154786722400966,CONTINUOUS_TRUNCATED_D112,112,2793,2355,204,0.0028105979233798,0.0730397422126745,0.0026994998147986,0.002926254866805,0.063965086778922,0.0832872565821313,33,10,21504,1536,23040,60999120,109396224,148,123.15,148,407,401.6175438596502,424.6,489.9,930.1,5.0,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,BLOCK_FULL_TRACEBACK,306,50000,110,14,7.333333333333333e-06,0.0002799999999999,6.084997747264716e-06,8.837762352436997e-06,0.0001668041917435,0.0004699760613678,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,332.52702000000136,354.4,417.7,2574.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,CONTINUOUS_TRUNCATED_D84,84,50000,110,14,7.333333333333333e-06,0.0002799999999999,6.084997747264716e-06,8.837762352436997e-06,0.0001668041917435,0.0004699760613678,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,389.5206599999965,414.6,484.7,1954.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,4.0,4.0,5.335389083702175,0.7352941176470588,0.1990535852767486,CONTINUOUS_TRUNCATED_D112,112,50000,110,14,7.333333333333333e-06,0.0002799999999999,6.084997747264716e-06,8.837762352436997e-06,0.0001668041917435,0.0004699760613678,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,402.022117999995,425.6,498.2,1658.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,329.8608560000004,353.6,412.7,1887.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,387.0929479999978,414.1,478.2,2877.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,399.2547039999986,425.6,491.2,2830.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,333.4306519999984,356.6,411.0,1332.7,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,390.84557999999913,416.5,480.2,1976.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,403.9098479999971,427.3,495.5,2263.4,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,406,207.0,386,407,334.18444000000267,350.7,441.4,17701.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.2333333333333,111,407,393.5380959999959,411.4,512.8,12019.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15,148,407,406.9254339999976,423.4,528.0,13302.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,BLOCK_FULL_TRACEBACK,306,1000,103025,1000,0.3434166666666666,1.0,0.341719486937611,0.3451178564005548,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,610,311.0,580,611,501.7650999999996,441.2,688.8,16214.1,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,CONTINUOUS_TRUNCATED_D84,84,1000,103133,1000,0.3437766666666666,1.0,0.3420790580821691,0.3454782760366135,0.9961732415144448,1.0,11108,756,16128,1536,17664,18732000,39168000,166,145.98,166,611,603.4632999999997,528.6,894.6,9588.6,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,CONTINUOUS_TRUNCATED_D112,112,1000,103238,1000,0.3441266666666666,1.0,0.3424286421767292,0.3458286829787644,0.9961732415144448,1.0,4985,458,21504,1536,23040,21840000,39168000,222,184.9,222,611,627.6084999999989,537.7,914.1,27954.7,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--4.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,BLOCK_FULL_TRACEBACK,306,1000,22999,865,0.0766633333333333,0.8649999999999999,0.0757166911952275,0.0776208168684317,0.8424178447972049,0.8847886215083399,0,0,58752,1536,60288,306000,39168000,610,311.0,580,611,475.3886000000004,447.3,560.9,6583.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,CONTINUOUS_TRUNCATED_D84,84,1000,23085,873,0.07695,0.873,0.0760017239849907,0.0779091100706412,0.8509252474282142,0.8922199907415616,964,152,16128,1536,17664,18732000,39168000,166,145.98,166,611,594.0336999999998,531.5,750.6,11498.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,CONTINUOUS_TRUNCATED_D112,112,1000,22996,865,0.0766533333333333,0.8649999999999999,0.0757067482612727,0.0776107600584805,0.8424178447972049,0.8847886215083399,183,37,21504,1536,23040,21840000,39168000,222,184.9,222,611,581.1008999999999,541.4,745.5,4366.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R12--2.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,BLOCK_FULL_TRACEBACK,306,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0,0,58752,1536,60288,910044,116485632,610,311.0,580,611,484.9600537995963,459.4,653.3,11411.2,5.0,2026072001,2026072903,0-2973,STAGE13-REFERENCE-R12--0.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,CONTINUOUS_TRUNCATED_D84,84,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0,0,16128,1536,17664,55708968,116485632,166,145.98,166,611,571.7184599865502,537.4,788.9,4018.3,5.0,2026072001,2026072903,0-2973,STAGE13-REFERENCE-R12--0.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,CONTINUOUS_TRUNCATED_D112,112,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0,0,21504,1536,23040,64952160,116485632,222,184.9,222,611,593.051748486886,551.3,825.4,7315.5,5.0,2026072001,2026072903,0-2973,STAGE13-REFERENCE-R12--0.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,1.5,1.5,4.596301674258988,0.4901960784313725,0.3539728921920689,BLOCK_FULL_TRACEBACK,306,50000,32,7,2.1333333333333334e-06,0.0001399999999999,1.5112241931851212e-06,3.0115385699273595e-06,6.781887437968768e-05,0.0002889828892485,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,400.9362719999991,409.4,497.3,9615.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-1.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,1.5,1.5,4.596301674258988,0.4901960784313725,0.3539728921920689,CONTINUOUS_TRUNCATED_D84,84,50000,32,7,2.1333333333333334e-06,0.0001399999999999,1.5112241931851212e-06,3.0115385699273595e-06,6.781887437968768e-05,0.0002889828892485,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,482.837895999995,487.2,595.2,6732.9,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-1.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,1.5,1.5,4.596301674258988,0.4901960784313725,0.3539728921920689,CONTINUOUS_TRUNCATED_D112,112,50000,32,7,2.1333333333333334e-06,0.0001399999999999,1.5112241931851212e-06,3.0115385699273595e-06,6.781887437968768e-05,0.0002889828892485,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,494.5057559999996,497.8,610.9,3724.7,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-1.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,3.5,3.5,6.596301674258988,0.4901960784313725,0.2233417960754815,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,354.0902840000015,378.8,440.6,2378.7,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-3.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,3.5,3.5,6.596301674258988,0.4901960784313725,0.2233417960754815,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,429.87650600000177,449.9,522.7,1974.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-3.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,3.5,3.5,6.596301674258988,0.4901960784313725,0.2233417960754815,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,441.11465400000094,459.3,539.5,2562.0,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-3.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,5.5,5.5,8.596301674258989,0.4901960784313725,0.1409191465632226,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,345.3373779999992,371.6,430.7,2215.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,5.5,5.5,8.596301674258989,0.4901960784313725,0.1409191465632226,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,420.7136540000024,444.0,515.9,18317.2,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,5.5,5.5,8.596301674258989,0.4901960784313725,0.1409191465632226,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,430.57844599999686,453.9,527.7,2991.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,339.2325019999964,362.0,425.5,1968.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,411.8525340000028,433.3,505.8,2323.6,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,422.90765999999934,445.3,520.7,2316.3,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R12,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,BLOCK_FULL_TRACEBACK,306,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,58752,1536,60288,15300000,1958400000,610,311.0,580,611,337.6767639999991,360.2,420.1,2232.5,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R12,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.98,166,611,408.7828679999994,429.8,497.3,1857.8,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R12,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.9,222,611,419.9015899999957,442.6,511.1,1810.1,5.0,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,BLOCK_FULL_TRACEBACK,306,1000,134819,1000,0.4493966666666666,1.0,0.4476173185161513,0.4511773107380625,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,457,233.0,435,458,335.94259999999963,352.3,427.1,835.9,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
R23,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,CONTINUOUS_TRUNCATED_D84,84,1000,134929,1000,0.4497633333333333,1.0,0.447983847502718,0.4515441056947167,0.9961732415144448,1.0,22878,936,16128,1536,17664,18732000,39168000,124,109.42,125,458,391.2136999999997,409.2,485.0,885.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D84,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,CONTINUOUS_TRUNCATED_D112,112,1000,134900,1000,0.4496666666666666,1.0,0.4478872170386969,0.4514474053009796,0.9961732415144448,1.0,13195,761,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,406.3786999999999,419.1,502.4,2575.4,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE,CONTINUOUS_TRUNCATED_D112,0,300,,,,,,,,,,,,,,,,,,,,,
R23,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,BLOCK_FULL_TRACEBACK,306,1000,91060,1000,0.3035333333333333,1.0,0.301890573819054,0.3051811242405839,0.9961732415144448,1.0,0,0,58752,1536,60288,306000,39168000,457,233.0,435,458,328.5739000000001,353.5,401.2,603.5,5.0,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--2,STAGE13-REFERENCE,BLOCK_FULL_TRACEBACK,306,300,,,,,,,,,,,,,,,,,,,,,
